Date,Open,High,Low,Close,Adj Close,Volume
2015-03-27,1415000,1448000,1415000,1421000,1366481.25,321316
2015-03-30,1425000,1434000,1412000,1428000,1373212.625,179110
2015-03-31,1449000,1452000,1430000,1441000,1385713.875,196853
2015-04-01,1437000,1437000,1420000,1423000,1368404.5,145321
2015-04-02,1434000,1440000,1423000,1434000,1378982.5,138068
2015-04-03,1434000,1440000,1420000,1434000,1378982.5,125403
2015-04-06,1443000,1490000,1435000,1470000,1413601.125,211652
2015-04-07,1478000,1485000,1462000,1462000,1405908.125,190521
2015-04-08,1470000,1485000,1460000,1479000,1422256,155468
2015-04-09,1470000,1489000,1470000,1483000,1426102.625,182151
2015-04-10,1480000,1494000,1478000,1490000,1432834,199202
2015-04-13,1479000,1491000,1468000,1479000,1422256,205866
2015-04-14,1485000,1485000,1465000,1474000,1417447.75,188595
2015-04-15,1460000,1470000,1427000,1446000,1390522,271021
2015-04-16,1462000,1477000,1447000,1477000,1420332.625,215247
2015-04-17,1477000,1478000,1447000,1450000,1394368.625,203446
2015-04-20,1446000,1448000,1423000,1430000,1375135.75,247898
2015-04-21,1421000,1445000,1420000,1444000,1388598.875,237053
2015-04-22,1444000,1473000,1436000,1461000,1404946.5,253111
2015-04-23,1470000,1470000,1440000,1451000,1395330.25,184903
2015-04-24,1449000,1455000,1400000,1410000,1355903.25,381798
2015-04-27,1410000,1411000,1375000,1395000,1341478.625,330343
2015-04-28,1390000,1400000,1359000,1366000,1313591.375,313946
2015-04-29,1367000,1394000,1364000,1385000,1331862.25,217913
2015-04-30,1385000,1418000,1379000,1410000,1355903.25,367057
2015-05-04,1410000,1423000,1397000,1400000,1346286.875,165674
2015-05-06,1400000,1400000,1356000,1362000,1309744.875,265410
2015-05-07,1362000,1375000,1354000,1370000,1317438,205148
2015-05-08,1366000,1370000,1338000,1338000,1286665.625,189762
2015-05-11,1360000,1360000,1336000,1336000,1284742.375,192809
2015-05-12,1345000,1353000,1324000,1331000,1279934.25,212664
2015-05-13,1349000,1349000,1326000,1333000,1281857.5,197545
2015-05-14,1341000,1343000,1328000,1340000,1288588.875,169770
2015-05-15,1355000,1356000,1321000,1326000,1275125.875,178447
2015-05-18,1335000,1335000,1309000,1320000,1269356.25,192537
2015-05-19,1321000,1355000,1307000,1338000,1286665.625,173618
2015-05-20,1349000,1370000,1341000,1366000,1313591.375,205829
2015-05-21,1371000,1372000,1344000,1352000,1300128.5,144212
2015-05-22,1353000,1353000,1335000,1350000,1298205.125,163916
2015-05-26,1350000,1369000,1336000,1362000,1309744.875,200683
2015-05-27,1360000,1366000,1313000,1314000,1263586.5,345309
2015-05-28,1317000,1321000,1301000,1309000,1258778.25,300963
2015-05-29,1320000,1321000,1297000,1307000,1256854.875,347615
2015-06-01,1300000,1301000,1288000,1291000,1241468.75,218439
2015-06-02,1300000,1303000,1288000,1303000,1253008.5,175151
2015-06-03,1303000,1316000,1265000,1273000,1224159.25,235388
2015-06-04,1315000,1341000,1305000,1337000,1285703.875,388239
2015-06-05,1325000,1355000,1320000,1341000,1289550.375,196563
2015-06-08,1345000,1347000,1313000,1314000,1263586.5,202379
2015-06-09,1300000,1310000,1268000,1282000,1232814.25,274705
2015-06-10,1282000,1294000,1262000,1262000,1213581.375,250034
2015-06-11,1263000,1274000,1253000,1257000,1208773.25,306281
2015-06-12,1278000,1287000,1264000,1277000,1228006.125,234830
2015-06-15,1255000,1274000,1255000,1270000,1221274.5,161356
2015-06-16,1270000,1274000,1245000,1255000,1206850.125,255352
2015-06-17,1250000,1266000,1240000,1254000,1205888.375,189046
2015-06-18,1259000,1279000,1251000,1265000,1216466.25,164952
2015-06-19,1266000,1278000,1260000,1266000,1217428.125,141895
2015-06-22,1291000,1296000,1276000,1281000,1231852.5,127418
2015-06-23,1309000,1328000,1291000,1321000,1270317.875,203180
2015-06-24,1300000,1311000,1291000,1302000,1252046.75,203960
2015-06-25,1290000,1303000,1269000,1269000,1220312.875,213916
2015-06-26,1252000,1290000,1252000,1278000,1228967.625,206950
2015-06-29,1269000,1285000,1256000,1281000,1232817.125,230399
2015-06-30,1276000,1285000,1266000,1268000,1220306.125,197407
2015-07-01,1268000,1302000,1259000,1295000,1246290.625,166498
2015-07-02,1286000,1304000,1285000,1299000,1250139.875,164460
2015-07-03,1287000,1294000,1267000,1268000,1220306.125,142604
2015-07-06,1253000,1260000,1223000,1230000,1183735.5,201999
2015-07-07,1220000,1259000,1220000,1240000,1193359.25,249565
2015-07-08,1240000,1251000,1232000,1239000,1192396.875,235619
2015-07-09,1230000,1265000,1226000,1265000,1217419,280610
2015-07-10,1257000,1266000,1248000,1259000,1211644.625,191468
2015-07-13,1250000,1272000,1245000,1266000,1218381.25,153441
2015-07-14,1265000,1270000,1221000,1225000,1178923.625,399794
2015-07-15,1225000,1238000,1224000,1235000,1188547.5,167413
2015-07-16,1223000,1287000,1223000,1282000,1233779.625,223469
2015-07-17,1300000,1311000,1278000,1305000,1255914.5,297233
2015-07-20,1291000,1304000,1273000,1275000,1227042.875,128928
2015-07-21,1275000,1277000,1247000,1263000,1215494.125,194055
2015-07-22,1244000,1260000,1235000,1253000,1205870.375,268323
2015-07-23,1244000,1253000,1234000,1234000,1187584.875,208965
2015-07-24,1227000,1238000,1224000,1229000,1182773,196584
2015-07-27,1229000,1247000,1228000,1230000,1183735.5,243040
2015-07-28,1224000,1251000,1219000,1230000,1183735.5,267627
2015-07-29,1250000,1275000,1231000,1263000,1215494.125,274689
2015-07-30,1258000,1260000,1215000,1215000,1169299.5,308392
2015-07-31,1220000,1222000,1175000,1185000,1140428,391589
2015-08-03,1184000,1184000,1166000,1175000,1130804.25,196891
2015-08-04,1175000,1187000,1170000,1182000,1137540.875,256887
2015-08-05,1182000,1182000,1158000,1159000,1115406,256050
2015-08-06,1155000,1156000,1115000,1115000,1073061,403981
2015-08-07,1120000,1137000,1115000,1136000,1093271.125,275742
2015-08-10,1140000,1142000,1130000,1141000,1098083,114450
2015-08-11,1151000,1179000,1148000,1157000,1113481.375,233286
2015-08-12,1150000,1164000,1140000,1154000,1110594.125,223080
2015-08-13,1153000,1153000,1138000,1140000,1097120.625,150411
2015-08-17,1140000,1141000,1104000,1104000,1062474.75,227217
2015-08-18,1118000,1141000,1117000,1131000,1088459.25,231672
2015-08-19,1169000,1176000,1141000,1154000,1110594.125,401415
2015-08-20,1163000,1171000,1130000,1139000,1096158.375,216119
2015-08-21,1099000,1128000,1096000,1101000,1059587.625,408851
2015-08-24,1088000,1115000,1033000,1079000,1038415.125,448592
2015-08-25,1079000,1107000,1067000,1079000,1038415.125,392519
2015-08-26,1068000,1074000,1050000,1067000,1026866.438,558952
2015-08-27,1082000,1086000,1063000,1067000,1026866.438,495388
2015-08-28,1086000,1086000,1073000,1081000,1040339.875,462223
2015-08-31,1071000,1089000,1052000,1089000,1048038.938,408309
2015-09-01,1089000,1098000,1081000,1085000,1044189.5,240372
2015-09-02,1069000,1095000,1065000,1090000,1049001.25,312683
2015-09-03,1102000,1125000,1093000,1122000,1079797.875,304007
2015-09-04,1122000,1144000,1118000,1129000,1086534.375,251413
2015-09-07,1129000,1129000,1105000,1112000,1070173.75,191805
2015-09-08,1113000,1136000,1106000,1131000,1088459.25,182330
2015-09-09,1146000,1147000,1136000,1147000,1103857.375,259376
2015-09-10,1130000,1139000,1118000,1134000,1091346.25,362568
2015-09-11,1126000,1133000,1115000,1115000,1073061,204167
2015-09-14,1120000,1124000,1110000,1124000,1081722.375,167073
2015-09-15,1114000,1128000,1113000,1123000,1080760.125,232956
2015-09-16,1121000,1157000,1121000,1152000,1108669.375,343763
2015-09-17,1153000,1157000,1144000,1157000,1113481.375,273960
2015-09-18,1145000,1192000,1135000,1190000,1145240,436270
2015-09-21,1163000,1173000,1150000,1150000,1106744.5,205359
2015-09-22,1143000,1150000,1130000,1145000,1101932.625,250675
2015-09-23,1144000,1144000,1125000,1131000,1088459.25,197649
2015-09-24,1126000,1135000,1125000,1126000,1083647.25,132721
2015-09-25,1120000,1125000,1109000,1112000,1070173.75,209160
2015-09-30,1120000,1134000,1090000,1134000,1091346.25,668096
2015-10-01,1140000,1145000,1121000,1134000,1091346.25,241041
2015-10-02,1112000,1133000,1112000,1119000,1076910.5,274302
2015-10-05,1119000,1131000,1115000,1115000,1073061,241935
2015-10-06,1130000,1155000,1127000,1151000,1107707,382987
2015-10-07,1198000,1252000,1186000,1251000,1203945.625,799502
2015-10-08,1250000,1279000,1250000,1270000,1222230.875,570677
2015-10-12,1270000,1270000,1247000,1260000,1212607,378974
2015-10-13,1260000,1272000,1248000,1252000,1204908,198000
2015-10-14,1248000,1260000,1237000,1254000,1206832.875,175051
2015-10-15,1244000,1282000,1243000,1269000,1221268.5,248503
2015-10-16,1265000,1269000,1259000,1265000,1217419,143968
2015-10-19,1257000,1265000,1249000,1256000,1208757.5,117070
2015-10-20,1260000,1273000,1256000,1266000,1218381.25,150347
2015-10-21,1265000,1282000,1259000,1270000,1222230.875,139567
2015-10-22,1280000,1295000,1269000,1280000,1231854.875,230673
2015-10-23,1300000,1300000,1278000,1289000,1240516.25,263071
2015-10-26,1298000,1298000,1272000,1292000,1243403.375,152165
2015-10-27,1282000,1299000,1281000,1298000,1249177.75,132241
2015-10-28,1294000,1308000,1291000,1308000,1258801.625,271303
2015-10-29,1330000,1392000,1324000,1325000,1275162,630471
2015-10-30,1345000,1390000,1341000,1372000,1320394.375,509385
2015-11-02,1385000,1393000,1374000,1383000,1330980.75,386546
2015-11-03,1381000,1381000,1350000,1352000,1301146.5,301840
2015-11-04,1352000,1361000,1326000,1330000,1279974.125,281070
2015-11-05,1330000,1354000,1330000,1342000,1291522.75,173042
2015-11-06,1343000,1348000,1330000,1338000,1287673.25,164322
2015-11-09,1338000,1344000,1321000,1344000,1293447.5,185661
2015-11-10,1336000,1341000,1314000,1321000,1271312.625,197551
2015-11-11,1321000,1345000,1321000,1333000,1282861.25,140449
2015-11-12,1333000,1334000,1317000,1317000,1267463,157417
2015-11-13,1317000,1317000,1300000,1300000,1251102.5,177677
2015-11-16,1291000,1291000,1263000,1263000,1215494.125,275705
2015-11-17,1275000,1290000,1270000,1270000,1222230.875,186184
2015-11-18,1272000,1290000,1272000,1281000,1232817.125,167735
2015-11-19,1290000,1290000,1271000,1289000,1240516.25,192850
2015-11-20,1289000,1296000,1278000,1285000,1236666.75,168720
2015-11-23,1285000,1302000,1281000,1282000,1233779.625,198820
2015-11-24,1282000,1305000,1282000,1299000,1250139.875,159560
2015-11-25,1300000,1310000,1299000,1299000,1250139.875,142627
2015-11-26,1299000,1340000,1299000,1335000,1284786.125,185800
2015-11-27,1345000,1349000,1327000,1327000,1277087.125,169854
2015-11-30,1325000,1325000,1284000,1284000,1235704.375,534006
2015-12-01,1294000,1322000,1288000,1321000,1271312.625,252113
2015-12-02,1321000,1322000,1294000,1300000,1251102.5,229628
2015-12-03,1295000,1297000,1286000,1290000,1241478.625,166695
2015-12-04,1275000,1280000,1267000,1269000,1221268.5,192711
2015-12-07,1269000,1275000,1262000,1262000,1214531.75,196107
2015-12-08,1262000,1272000,1262000,1262000,1214531.75,138322
2015-12-09,1262000,1275000,1262000,1263000,1215494.125,181812
2015-12-10,1263000,1293000,1263000,1283000,1234741.875,303867
2015-12-11,1283000,1295000,1272000,1284000,1235704.375,206729
2015-12-14,1273000,1273000,1255000,1261000,1213569.5,222801
2015-12-15,1261000,1280000,1260000,1277000,1228967.625,175494
2015-12-16,1278000,1310000,1278000,1299000,1250139.875,207962
2015-12-17,1301000,1308000,1275000,1290000,1241478.625,174677
2015-12-18,1265000,1288000,1264000,1278000,1229930,168369
2015-12-21,1278000,1285000,1261000,1280000,1231854.875,160466
2015-12-22,1280000,1292000,1267000,1292000,1243403.375,206192
2015-12-23,1292000,1299000,1282000,1295000,1246290.625,207148
2015-12-24,1295000,1300000,1285000,1285000,1236666.75,156151
2015-12-28,1285000,1289000,1266000,1266000,1218381.25,227230
2015-12-29,1265000,1266000,1241000,1254000,1226204,232944
2015-12-30,1260000,1272000,1254000,1260000,1232071.125,203958
2016-01-04,1260000,1260000,1205000,1205000,1178290.25,306939
2016-01-05,1202000,1218000,1186000,1208000,1181223.625,216002
2016-01-06,1208000,1208000,1168000,1175000,1148955.125,366752
2016-01-07,1166000,1183000,1151000,1163000,1137221.25,282388
2016-01-08,1163000,1186000,1163000,1171000,1145043.875,257763
2016-01-11,1156000,1166000,1146000,1152000,1126465,241277
2016-01-12,1148000,1166000,1144000,1146000,1120598,206283
2016-01-13,1153000,1159000,1148000,1148000,1122553.5,143316
2016-01-14,1131000,1142000,1131000,1138000,1112775.25,209022
2016-01-15,1140000,1152000,1124000,1132000,1106908.25,209464
2016-01-18,1088000,1133000,1088000,1126000,1101041.375,320214
2016-01-19,1128000,1171000,1128000,1171000,1145043.875,207242
2016-01-20,1160000,1160000,1132000,1138000,1112775.25,167052
2016-01-21,1133000,1155000,1125000,1131000,1105930.5,190352
2016-01-22,1145000,1168000,1145000,1168000,1142110.25,147528
2016-01-25,1172000,1176000,1156000,1162000,1136243.25,159913
2016-01-26,1155000,1157000,1136000,1137000,1111797.375,152399
2016-01-27,1126000,1175000,1126000,1175000,1148955.125,276237
2016-01-28,1164000,1168000,1139000,1145000,1119620.125,315912
2016-01-29,1140000,1150000,1116000,1150000,1124509.375,436983
2016-02-01,1152000,1163000,1151000,1163000,1137221.25,259979
2016-02-02,1161000,1166000,1147000,1156000,1130376.375,166348
2016-02-03,1150000,1152000,1137000,1146000,1120598,174507
2016-02-04,1150000,1161000,1148000,1156000,1130376.375,247959
2016-02-05,1156000,1169000,1156000,1164000,1138198.875,188094
2016-02-11,1164000,1164000,1118000,1130000,1104952.5,305262
2016-02-12,1130000,1151000,1122000,1130000,1104952.5,256232
2016-02-15,1154000,1160000,1144000,1154000,1128420.625,183146
2016-02-16,1158000,1179000,1157000,1168000,1142110.25,180401
2016-02-17,1179000,1201000,1169000,1185000,1158733.5,246062
2016-02-18,1203000,1203000,1178000,1187000,1160689.125,222481
2016-02-19,1187000,1195000,1174000,1190000,1163622.625,176852
2016-02-22,1190000,1192000,1166000,1175000,1148955.125,174899
2016-02-23,1179000,1189000,1173000,1181000,1154822.25,147674
2016-02-24,1178000,1179000,1161000,1172000,1146021.5,140484
2016-02-25,1172000,1187000,1172000,1179000,1152866.5,133635
2016-02-26,1180000,1187000,1172000,1172000,1146021.5,177344
2016-02-29,1179000,1194000,1176000,1178000,1151888.625,288680
2016-03-02,1178000,1207000,1178000,1197000,1170467.5,236372
2016-03-03,1213000,1220000,1202000,1220000,1192957.75,218991
2016-03-04,1220000,1228000,1202000,1215000,1188068.5,201490
2016-03-07,1220000,1231000,1215000,1223000,1195891.25,131376
2016-03-08,1223000,1224000,1186000,1192000,1165578.375,216202
2016-03-09,1188000,1199000,1177000,1194000,1167534,183380
2016-03-10,1208000,1236000,1201000,1225000,1197846.875,283540
2016-03-11,1225000,1253000,1216000,1249000,1221314.875,267225
2016-03-14,1267000,1273000,1249000,1255000,1227182,217154
2016-03-15,1255000,1264000,1246000,1253000,1225226.25,172808
2016-03-16,1256000,1263000,1253000,1256000,1228159.625,146856
2016-03-17,1265000,1296000,1257000,1263000,1235004.625,246869
2016-03-18,1278000,1278000,1263000,1273000,1244783,225314
2016-03-21,1274000,1279000,1258000,1267000,1238915.875,181170
2016-03-22,1267000,1279000,1262000,1269000,1240871.625,202872
2016-03-23,1269000,1279000,1262000,1279000,1250649.875,197418
2016-03-24,1279000,1290000,1266000,1282000,1253583.375,218795
2016-03-25,1283000,1290000,1278000,1288000,1259450.375,143446
2016-03-28,1288000,1300000,1288000,1294000,1265317.5,121218
2016-03-29,1294000,1300000,1285000,1290000,1261406,172454
2016-03-30,1310000,1321000,1302000,1308000,1279007.25,267605
2016-03-31,1306000,1314000,1298000,1312000,1282918.375,382615
2016-04-01,1299000,1309000,1271000,1279000,1250649.875,271156
2016-04-04,1279000,1305000,1279000,1305000,1276073.625,188046
2016-04-05,1299000,1299000,1260000,1260000,1232071.125,236319
2016-04-06,1269000,1291000,1268000,1285000,1256516.875,184234
2016-04-07,1300000,1300000,1258000,1269000,1240871.625,258795
2016-04-08,1269000,1269000,1240000,1246000,1218381.25,251868
2016-04-11,1246000,1271000,1246000,1266000,1237938.125,120693
2016-04-12,1270000,1281000,1266000,1275000,1246738.5,134054
2016-04-14,1275000,1302000,1275000,1300000,1271184.375,335327
2016-04-15,1309000,1310000,1290000,1300000,1271184.375,136599
2016-04-18,1295000,1305000,1292000,1299000,1270206.625,128474
2016-04-19,1294000,1296000,1283000,1288000,1259450.375,144766
2016-04-20,1282000,1300000,1282000,1299000,1270206.625,171972
2016-04-21,1300000,1301000,1288000,1294000,1265317.5,145089
2016-04-22,1294000,1294000,1277000,1280000,1251627.75,114830
2016-04-25,1285000,1285000,1271000,1281000,1252605.5,91957
2016-04-26,1285000,1305000,1283000,1296000,1267273,166901
2016-04-27,1294000,1300000,1286000,1300000,1271184.375,165946
2016-04-28,1300000,1300000,1261000,1265000,1236960.25,293069
2016-04-29,1260000,1267000,1242000,1245000,1217403.625,325078
2016-05-02,1247000,1262000,1245000,1250000,1222292.75,140552
2016-05-03,1267000,1270000,1256000,1261000,1233048.875,158066
2016-05-04,1272000,1290000,1262000,1290000,1261406,294055
2016-05-09,1290000,1300000,1285000,1299000,1270206.625,274362
2016-05-10,1299000,1300000,1288000,1296000,1267273,171191
2016-05-11,1296000,1299000,1287000,1292000,1263361.75,176688
2016-05-12,1292000,1292000,1275000,1281000,1252605.5,152302
2016-05-13,1281000,1281000,1251000,1253000,1225226.25,245698
2016-05-16,1253000,1263000,1247000,1248000,1220337,234403
2016-05-17,1249000,1265000,1249000,1264000,1235982.375,183671
2016-05-18,1264000,1271000,1255000,1268000,1239893.75,183392
2016-05-19,1268000,1277000,1266000,1270000,1241849.5,200249
2016-05-20,1270000,1280000,1269000,1269000,1240871.625,159211
2016-05-23,1269000,1286000,1269000,1286000,1257494.625,162251
2016-05-24,1286000,1289000,1268000,1271000,1242827.25,208692
2016-05-25,1283000,1298000,1274000,1295000,1266295.25,237255
2016-05-26,1299000,1303000,1295000,1296000,1267273,253073
2016-05-27,1300000,1301000,1273000,1282000,1253583.375,274891
2016-05-30,1297000,1297000,1274000,1280000,1251627.75,206307
2016-05-31,1280000,1300000,1268000,1292000,1263361.75,1250554
2016-06-01,1298000,1341000,1295000,1333000,1303453,470080
2016-06-02,1350000,1372000,1346000,1365000,1334743.625,476139
2016-06-03,1370000,1379000,1364000,1377000,1346477.75,341324
2016-06-07,1377000,1402000,1377000,1398000,1367012.25,462843
2016-06-08,1419000,1419000,1389000,1406000,1374834.875,376162
2016-06-09,1408000,1430000,1406000,1430000,1398302.875,515375
2016-06-10,1424000,1425000,1404000,1406000,1374834.875,289681
2016-06-13,1396000,1396000,1362000,1371000,1340610.625,304966
